TradeID,Date,CommodityID,TraderID,Position,Volume,Price,Notional_EUR,PnL_EUR
TR008552,2025-07-03,COAL,T06,Long,1063,122.98,130732.3,-759.37
TR008553,2025-07-03,CO2,T03,Short,627,69.57,43618.07,-569.52
TR008554,2025-07-03,CO2,T02,Short,563,72.37,40743.42,-646.23
TR008555,2025-07-03,COAL,T06,Short,1099,116.38,127896.24,728.37
TR008556,2025-07-03,PWR,T05,Short,1728,87.82,151744.85,-2211.23
TR008557,2025-07-03,COAL,T06,Short,1894,119.57,226472.31,2385.26
TR008558,2025-07-03,GAS,T04,Short,738,37.0,27304.91,250.31
TR008559,2025-07-03,CO2,T05,Short,1985,62.97,124986.89,3230.91
TR008560,2025-07-03,COAL,T08,Long,1052,118.87,125055.41,-870.1
TR008561,2025-07-03,CO2,T03,Short,1934,73.95,143023.6,288.08
TR008562,2025-07-03,PWR,T01,Long,1413,103.48,146211.61,-1064.93
TR008563,2025-07-03,CO2,T07,Short,1763,76.21,134351.95,-1226.46
TR008564,2025-07-03,PWR,T06,Short,1348,94.19,126970.47,1370.88
TR008565,2025-07-03,COAL,T02,Short,822,115.21,94704.3,-1400.07
TR008566,2025-07-03,CO2,T03,Long,1677,69.81,117064.95,-4225.46
TR008567,2025-07-03,COAL,T02,Short,95,111.03,10547.53,127.18
TR008568,2025-07-04,PWR,T04,Long,700,94.25,65977.58,-84.32
TR008569,2025-07-04,GAS,T01,Short,1759,39.71,69845.73,1015.7
TR008570,2025-07-04,COAL,T07,Short,967,119.25,115314.88,-2515.95
TR008571,2025-07-04,PWR,T07,Short,1971,85.72,168949.44,1638.48
TR008572,2025-07-04,PWR,T05,Long,276,101.53,28022.87,115.09
TR008573,2025-07-04,CO2,T03,Long,719,76.71,55153.79,202.69
TR008574,2025-07-04,COAL,T02,Long,957,113.29,108415.34,1785.92
TR008575,2025-07-04,GAS,T06,Long,1818,37.75,68632.72,326.84
TR008576,2025-07-04,PWR,T08,Long,952,94.28,89758.53,543.62
TR008577,2025-07-04,COAL,T04,Long,983,110.03,108161.63,1355.08
TR008578,2025-07-04,CO2,T05,Long,645,72.54,46786.3,-331.53
TR008579,2025-07-04,CO2,T02,Long,1850,68.17,126105.47,-482.4
TR008580,2025-07-04,GAS,T08,Long,1449,35.18,50970.52,-165.28
TR008581,2025-07-04,GAS,T03,Long,1561,36.34,56719.53,-743.55
TR008582,2025-07-04,GAS,T07,Long,170,34.95,5941.58,189.12
TR008583,2025-07-04,COAL,T07,Short,540,118.91,64209.29,-454.82
TR008584,2025-07-04,COAL,T07,Short,1726,116.77,201548.18,-4133.66
TR008585,2025-07-04,CO2,T05,Long,176,70.72,12447.16,17.05
TR008586,2025-07-04,CO2,T07,Long,1781,66.44,118328.56,-1814.18
TR008587,2025-07-04,COAL,T08,Long,399,112.82,45015.48,465.35
TR008588,2025-07-04,PWR,T02,Long,1292,90.83,117347.13,-483.16
TR008589,2025-07-07,CO2,T08,Short,1462,72.5,105995.17,501.37
TR008590,2025-07-07,GAS,T05,Long,449,37.31,16752.16,-8.65
TR008591,2025-07-07,PWR,T04,Short,546,89.52,48878.65,-560.91
TR008592,2025-07-07,PWR,T02,Short,641,90.98,58317.68,-962.18
TR008593,2025-07-07,CO2,T02,Short,1414,72.6,102662.71,-1864.73
TR008594,2025-07-07,PWR,T06,Long,1953,97.89,191170.07,1533.49
TR008595,2025-07-07,GAS,T03,Long,1185,37.0,43842.63,-1474.61
TR008596,2025-07-07,CO2,T01,Short,79,71.12,5618.79,-47.14
TR008597,2025-07-07,GAS,T06,Long,351,34.21,12007.24,-21.54
TR008598,2025-07-07,PWR,T04,Short,1982,99.02,196260.54,762.86
TR008599,2025-07-07,PWR,T03,Short,659,90.66,59747.12,-387.58
TR008600,2025-07-07,COAL,T06,Short,1554,117.51,182605.86,599.24
TR008601,2025-07-07,CO2,T07,Long,737,74.05,54571.67,-80.61
TR008602,2025-07-07,COAL,T06,Long,676,113.59,76789.0,-814.62
TR008603,2025-07-07,CO2,T05,Long,408,69.7,28436.58,533.02
TR008604,2025-07-08,CO2,T03,Short,425,70.54,29980.27,273.4
TR008605,2025-07-08,CO2,T05,Short,101,72.39,7310.89,25.36
TR008606,2025-07-08,COAL,T05,Short,630,115.65,72857.39,-1843.43
TR008607,2025-07-08,COAL,T04,Short,242,111.86,27069.25,341.75
TR008608,2025-07-08,GAS,T07,Long,1821,37.59,68449.21,1881.16
TR008609,2025-07-08,COAL,T07,Long,1956,110.55,216232.5,3804.9
TR008610,2025-07-08,PWR,T03,Long,121,92.2,11156.11,-175.63
TR008611,2025-07-08,CO2,T07,Short,1774,70.62,125283.77,2230.04
TR008612,2025-07-08,GAS,T06,Long,1642,37.31,61267.22,458.22
TR008613,2025-07-08,CO2,T05,Long,927,69.38,64312.86,-1438.41
TR008614,2025-07-08,GAS,T07,Short,1131,39.31,44457.46,-355.22
TR008615,2025-07-08,COAL,T04,Short,1007,119.13,119959.33,-3097.61
TR008616,2025-07-08,CO2,T06,Long,707,69.89,49411.03,-857.71
TR008617,2025-07-08,PWR,T03,Short,635,89.38,56758.19,661.5
TR008618,2025-07-08,PWR,T05,Long,433,92.43,40023.29,380.74
TR008619,2025-07-09,CO2,T03,Short,1924,67.58,130024.54,-956.8
TR008620,2025-07-09,PWR,T02,Long,831,88.07,73189.83,1110.36
TR008621,2025-07-09,PWR,T06,Short,1104,94.16,103957.81,-1425.7
TR008622,2025-07-09,GAS,T03,Long,569,36.53,20782.87,304.09
TR008623,2025-07-09,GAS,T02,Short,111,37.26,4135.6,12.21
TR008624,2025-07-09,GAS,T04,Long,640,36.81,23558.5,230.92
TR008625,2025-07-09,PWR,T06,Long,882,86.65,76423.15,-738.07
TR008626,2025-07-09,PWR,T04,Short,1671,88.91,148570.72,1187.86
TR008627,2025-07-09,GAS,T03,Short,1499,37.94,56870.42,464.76
TR008628,2025-07-09,GAS,T05,Short,263,38.55,10139.69,144.82
TR008629,2025-07-09,GAS,T02,Short,624,35.51,22160.1,-455.99
TR008630,2025-07-09,PWR,T04,Long,1883,96.44,181597.52,-1503.4
TR008631,2025-07-09,PWR,T02,Short,873,84.57,73832.23,-942.57
TR008632,2025-07-09,PWR,T05,Long,1471,91.81,135051.21,550.87
TR008633,2025-07-09,GAS,T05,Short,1306,36.79,48049.89,-53.73
TR008634,2025-07-09,PWR,T02,Long,1810,100.65,182177.81,-6310.64
TR008635,2025-07-10,PWR,T04,Short,546,83.99,45857.12,-448.94
TR008636,2025-07-10,GAS,T03,Long,1555,34.91,54279.3,252.6
TR008637,2025-07-10,CO2,T08,Long,1111,70.91,78780.02,-576.96
TR008638,2025-07-10,GAS,T03,Short,496,39.49,19585.73,152.12
TR008639,2025-07-10,COAL,T01,Short,936,118.82,111218.5,-1429.96
TR008640,2025-07-10,PWR,T04,Short,1336,86.84,116012.33,-354.42
TR008641,2025-07-10,COAL,T07,Long,1162,110.7,128633.93,1890.78
TR008642,2025-07-10,GAS,T03,Long,1545,37.93,58607.58,1222.08
TR008643,2025-07-10,GAS,T04,Long,1597,38.68,61765.19,-1100.17
TR008644,2025-07-10,CO2,T04,Long,1530,77.25,118198.91,-563.68
TR008645,2025-07-10,CO2,T01,Long,1746,68.53,119652.76,3720.0
TR008646,2025-07-10,CO2,T06,Long,1584,68.85,109056.15,-182.82
TR008647,2025-07-10,CO2,T01,Short,1182,74.43,87981.82,528.03
TR008648,2025-07-10,PWR,T01,Long,758,87.8,66555.77,2077.37
TR008649,2025-07-10,COAL,T04,Short,1219,116.23,141681.57,-1112.7
TR008650,2025-07-10,CO2,T05,Long,360,64.91,23367.75,79.63
TR008651,2025-07-10,PWR,T02,Short,329,87.36,28740.45,125.59
TR008652,2025-07-10,COAL,T05,Short,1458,118.07,172152.59,-6577.7
TR008653,2025-07-10,PWR,T06,Long,1204,84.67,101945.22,-878.55
TR008654,2025-07-10,PWR,T04,Short,1545,102.5,158365.09,-771.33
TR008655,2025-07-10,COAL,T05,Short,1668,125.21,208847.56,3521.58
TR008656,2025-07-10,PWR,T06,Long,1850,100.89,186640.16,-3715.65
TR008657,2025-07-11,COAL,T02,Long,1221,118.21,144335.83,-5525.84
TR008658,2025-07-11,GAS,T08,Long,356,39.09,13916.21,-71.26
TR008659,2025-07-11,COAL,T05,Short,1474,117.22,172777.83,-2371.09
TR008660,2025-07-11,COAL,T05,Long,1233,112.35,138522.57,1130.79
TR008661,2025-07-11,COAL,T03,Long,142,122.12,17341.0,214.5
TR008662,2025-07-11,CO2,T04,Long,1966,68.39,134460.55,1625.9
TR008663,2025-07-11,COAL,T05,Short,1157,110.64,128014.89,101.7
TR008664,2025-07-11,CO2,T04,Short,355,70.94,25185.27,-345.18
TR008665,2025-07-11,GAS,T01,Long,902,37.52,33845.84,1025.09
TR008666,2025-07-11,PWR,T05,Short,456,93.22,42508.88,325.37
TR008667,2025-07-11,CO2,T05,Long,1441,70.85,102092.16,-206.84
TR008668,2025-07-11,COAL,T04,Long,1677,113.16,189770.55,-2227.96
TR008669,2025-07-11,PWR,T04,Short,168,88.14,14807.59,-121.28
TR008670,2025-07-11,COAL,T03,Short,1655,116.9,193470.67,-275.64
TR008671,2025-07-11,GAS,T03,Short,153,36.0,5508.05,158.33
TR008672,2025-07-11,CO2,T04,Short,714,75.44,53860.93,-308.8
TR008673,2025-07-11,COAL,T02,Short,1440,113.62,163615.33,2713.71
TR008674,2025-07-11,CO2,T04,Short,177,67.87,12013.07,136.0
TR008675,2025-07-11,CO2,T06,Long,1055,71.67,75614.19,437.33
TR008676,2025-07-11,CO2,T05,Long,120,73.91,8869.61,-119.16
TR008677,2025-07-11,PWR,T01,Long,1380,88.35,121920.84,385.79
TR008678,2025-07-11,COAL,T04,Long,1100,115.35,126880.98,2389.57
TR008679,2025-07-11,GAS,T01,Long,551,35.47,19545.06,200.59
TR008680,2025-07-11,PWR,T06,Long,1610,93.51,150556.61,-2394.84
TR008681,2025-07-11,CO2,T08,Short,796,69.27,55141.52,-5.73
TR008682,2025-07-11,CO2,T01,Short,1135,63.89,72515.51,-891.46
TR008683,2025-07-14,CO2,T01,Long,1741,72.79,126722.19,2313.1
TR008684,2025-07-14,GAS,T06,Short,1638,39.63,64913.84,325.23
TR008685,2025-07-14,COAL,T03,Long,1062,117.93,125246.69,761.79
TR008686,2025-07-14,GAS,T01,Long,1098,36.24,39794.23,-77.16
TR008687,2025-07-14,COAL,T05,Short,676,117.66,79538.78,826.29
TR008688,2025-07-14,COAL,T06,Long,1114,114.73,127807.73,-226.99
TR008689,2025-07-14,PWR,T02,Long,1199,103.38,123957.56,1491.48
TR008690,2025-07-14,COAL,T06,Long,1584,113.66,180041.39,1791.68
TR008691,2025-07-14,GAS,T04,Long,1215,37.74,45860.17,-1315.3
TR008692,2025-07-14,COAL,T06,Long,1451,114.77,166529.01,40.0
TR008693,2025-07-14,GAS,T06,Long,1690,37.93,64101.27,-411.07
TR008694,2025-07-14,PWR,T08,Long,286,88.38,25275.65,257.26
TR008695,2025-07-14,CO2,T04,Short,1668,68.61,114442.83,687.34
TR008696,2025-07-14,PWR,T02,Short,761,82.94,63119.54,1021.44
TR008697,2025-07-14,GAS,T01,Long,494,38.18,18859.77,-271.39
TR008698,2025-07-14,COAL,T04,Long,1802,115.43,208010.37,-4460.06
TR008699,2025-07-14,PWR,T03,Long,463,98.04,45392.89,498.09
TR008700,2025-07-14,GAS,T05,Long,316,39.05,12339.55,-207.91
TR008701,2025-07-14,COAL,T04,Long,662,117.68,77905.51,712.5
TR008702,2025-07-14,GAS,T06,Short,974,39.86,38822.42,-362.14
TR008703,2025-07-14,PWR,T05,Short,164,85.71,14056.25,227.18
TR008704,2025-07-14,PWR,T05,Short,1287,80.96,104199.84,393.12
TR008705,2025-07-14,CO2,T08,Short,673,75.06,50515.07,957.94
TR008706,2025-07-14,COAL,T02,Short,148,120.98,17905.45,-635.92
TR008707,2025-07-14,GAS,T05,Long,1679,37.99,63783.89,96.93
TR008708,2025-07-14,GAS,T05,Short,785,37.35,29316.52,-627.1
TR008709,2025-07-15,CO2,T04,Short,1103,73.96,81582.46,291.79
TR008710,2025-07-15,CO2,T02,Short,656,69.93,45874.69,586.62
TR008711,2025-07-15,CO2,T04,Short,305,74.66,22770.47,-81.08
TR008712,2025-07-15,GAS,T05,Short,483,39.02,18845.51,243.16
TR008713,2025-07-15,COAL,T06,Short,1171,122.32,143232.31,-1825.39
TR008714,2025-07-15,GAS,T01,Short,247,35.7,8817.07,-130.27
TR008715,2025-07-15,GAS,T05,Short,836,37.52,31365.81,-37.1
TR008716,2025-07-15,PWR,T01,Long,177,104.52,18499.5,90.75
TR008717,2025-07-15,COAL,T02,Long,1381,112.76,155727.81,-152.57
TR008718,2025-07-15,COAL,T04,Long,260,110.91,28835.61,-608.29
TR008719,2025-07-15,CO2,T06,Long,449,71.58,32138.74,-648.83
TR008720,2025-07-15,CO2,T02,Long,1213,77.35,93822.87,-1495.49
TR008721,2025-07-15,GAS,T03,Short,1522,38.64,58816.04,1330.37
TR008722,2025-07-15,COAL,T05,Long,195,113.86,22201.74,-259.0
TR008723,2025-07-15,COAL,T08,Short,312,119.02,37134.4,261.22
TR008724,2025-07-15,GAS,T01,Short,1605,38.42,61661.83,-748.16
TR008725,2025-07-15,PWR,T02,Long,365,91.91,33548.3,-542.24
TR008726,2025-07-15,CO2,T01,Long,1290,67.51,87088.61,457.32
TR008727,2025-07-15,GAS,T08,Long,1168,39.47,46103.74,93.99
TR008728,2025-07-15,CO2,T07,Short,1407,66.88,94101.25,145.01
TR008729,2025-07-15,CO2,T05,Short,116,69.14,8020.78,71.78
TR008730,2025-07-15,GAS,T01,Long,1118,36.74,41078.39,-194.97
TR008731,2025-07-15,CO2,T02,Short,466,70.0,32619.32,248.22
TR008732,2025-07-16,PWR,T02,Long,891,85.27,75974.79,435.31
TR008733,2025-07-16,GAS,T05,Long,539,38.15,20565.53,143.16
TR008734,2025-07-16,GAS,T05,Short,166,37.84,6281.83,-59.38
TR008735,2025-07-16,CO2,T05,Short,790,68.03,53743.95,477.54
TR008736,2025-07-16,COAL,T02,Long,120,117.53,14103.56,292.22
TR008737,2025-07-16,COAL,T02,Short,1985,116.22,230701.94,2013.01
TR008738,2025-07-16,COAL,T08,Short,1297,118.59,153810.2,-278.75
TR008739,2025-07-16,PWR,T03,Short,230,91.16,20966.56,313.25
TR008740,2025-07-16,CO2,T06,Long,577,70.91,40916.05,-134.32
TR008741,2025-07-16,COAL,T01,Short,920,122.51,112712.6,-1353.58
TR008742,2025-07-16,GAS,T07,Long,415,36.8,15270.97,-27.46
TR008743,2025-07-16,CO2,T03,Short,1304,66.13,86229.0,-362.89
TR008744,2025-07-16,COAL,T05,Short,1545,118.14,182518.88,-3869.95
TR008745,2025-07-16,GAS,T01,Short,1249,37.58,46941.09,-847.42
TR008746,2025-07-16,PWR,T02,Long,1907,95.27,181673.61,-4448.62
TR008747,2025-07-16,CO2,T03,Short,1461,66.87,97703.2,1888.41
TR008748,2025-07-16,PWR,T05,Long,742,89.86,66678.41,841.77
TR008749,2025-07-17,CO2,T08,Long,1161,73.13,84905.11,278.49
TR008750,2025-07-17,PWR,T04,Short,1068,83.42,89095.84,-251.76
TR008751,2025-07-17,PWR,T01,Short,1809,94.68,171269.24,4093.8
TR008752,2025-07-17,GAS,T01,Short,1468,37.71,55357.32,331.04
TR008753,2025-07-17,COAL,T08,Long,951,122.71,116701.02,-308.78
TR008754,2025-07-17,COAL,T03,Long,677,113.53,76856.93,-983.73
TR008755,2025-07-17,PWR,T02,Long,53,94.77,5022.62,21.48
TR008756,2025-07-17,PWR,T06,Long,1845,91.6,169010.17,-2023.33
TR008757,2025-07-17,PWR,T07,Short,138,91.49,12625.56,108.26
TR008758,2025-07-17,CO2,T08,Long,881,71.06,62600.11,-1051.47
TR008759,2025-07-17,PWR,T01,Long,682,77.54,52883.64,537.86
TR008760,2025-07-17,COAL,T07,Long,1441,108.68,156610.36,855.25
TR008761,2025-07-17,GAS,T02,Long,762,34.98,26654.1,730.67
TR008762,2025-07-17,PWR,T08,Short,1247,86.63,108029.82,-656.83
TR008763,2025-07-17,COAL,T05,Short,1478,113.45,167680.57,1902.89
TR008764,2025-07-17,PWR,T06,Long,1781,84.03,149664.75,-2145.96
TR008765,2025-07-17,PWR,T03,Short,1881,89.95,169202.25,3357.38
TR008766,2025-07-17,CO2,T07,Short,1278,67.38,86106.48,809.31
TR008767,2025-07-17,PWR,T08,Short,1864,86.38,161014.43,1207.46
TR008768,2025-07-17,CO2,T03,Long,587,64.3,37744.26,100.43
TR008769,2025-07-17,COAL,T05,Long,1962,115.35,226321.62,1702.19
TR008770,2025-07-17,COAL,T06,Short,1642,110.19,180926.82,1996.98
TR008771,2025-07-18,COAL,T06,Long,1294,119.86,155101.31,3505.72
TR008772,2025-07-18,CO2,T04,Long,1313,75.21,98751.51,-231.06
TR008773,2025-07-18,COAL,T05,Long,451,120.99,54567.07,-56.3
TR008774,2025-07-18,GAS,T07,Long,1601,38.86,62207.15,-1233.79
TR008775,2025-07-18,PWR,T08,Long,684,87.61,59924.19,2365.46
TR008776,2025-07-18,COAL,T06,Short,213,111.47,23742.79,-524.34
TR008777,2025-07-18,CO2,T03,Long,896,66.17,59288.87,-1841.33
TR008778,2025-07-18,GAS,T01,Long,1500,39.15,58728.79,1344.72
TR008779,2025-07-18,COAL,T03,Long,1506,117.81,177415.33,402.1
TR008780,2025-07-18,COAL,T08,Long,1605,109.55,175831.58,-22.14
TR008781,2025-07-18,COAL,T01,Short,1448,121.31,175653.74,-691.8
TR008782,2025-07-18,GAS,T08,Long,1332,37.4,49817.72,28.1
TR008783,2025-07-18,CO2,T04,Short,1332,74.83,99674.74,-1417.39
TR008784,2025-07-18,GAS,T04,Long,1663,39.08,64997.11,848.51
TR008785,2025-07-18,GAS,T08,Long,1325,35.43,46942.92,-449.06
TR008786,2025-07-18,COAL,T03,Short,1840,119.17,219263.61,-101.94
TR008787,2025-07-18,GAS,T08,Short,346,37.24,12885.35,-134.98
TR008788,2025-07-18,COAL,T04,Long,1219,117.26,142945.78,1093.82
TR008789,2025-07-21,CO2,T08,Short,1956,72.71,142211.54,1296.51
TR008790,2025-07-21,GAS,T08,Long,334,35.9,11992.2,57.7
TR008791,2025-07-21,COAL,T05,Long,298,112.46,33514.04,559.33
TR008792,2025-07-21,CO2,T03,Long,580,76.7,44486.5,-181.55
TR008793,2025-07-21,PWR,T08,Short,277,87.91,24350.28,230.47
TR008794,2025-07-21,CO2,T01,Long,1183,68.08,80536.93,1265.49
TR008795,2025-07-21,PWR,T05,Long,96,84.79,8139.47,-7.48
TR008796,2025-07-21,GAS,T05,Long,1687,36.56,61677.45,-775.05
TR008797,2025-07-21,COAL,T03,Long,1355,117.52,159237.81,2119.43
TR008798,2025-07-21,COAL,T02,Short,779,115.94,90317.72,1200.7
TR008799,2025-07-21,COAL,T06,Short,1561,116.86,182423.99,-502.52
TR008800,2025-07-21,GAS,T02,Long,1942,35.88,69688.19,-429.51
TR008801,2025-07-21,PWR,T01,Long,1928,81.72,157550.15,-253.21
TR008802,2025-07-21,GAS,T03,Short,826,34.52,28517.29,-507.55
TR008803,2025-07-21,PWR,T07,Short,1635,95.63,156353.6,-2013.88
TR008804,2025-07-21,PWR,T04,Long,1462,96.1,140501.41,2265.11
TR008805,2025-07-21,COAL,T07,Long,303,116.0,35149.46,-272.64
TR008806,2025-07-21,CO2,T07,Short,125,66.63,8328.6,259.55
TR008807,2025-07-21,PWR,T07,Long,1089,93.4,101715.9,-1466.6
TR008808,2025-07-21,COAL,T03,Short,1517,116.16,176215.64,-3066.2
TR008809,2025-07-21,CO2,T06,Short,1862,68.03,126680.71,797.88
TR008810,2025-07-21,COAL,T06,Long,393,124.9,49084.03,486.81
TR008811,2025-07-21,GAS,T03,Short,214,38.42,8222.25,-37.5
TR008812,2025-07-21,CO2,T04,Short,604,72.38,43714.89,-222.51
TR008813,2025-07-21,COAL,T08,Long,591,113.5,67081.11,1640.35
TR008814,2025-07-21,PWR,T05,Short,1665,94.86,157948.62,-1076.0
TR008815,2025-07-21,CO2,T06,Short,692,73.96,51180.17,1125.38
TR008816,2025-07-22,COAL,T04,Long,1412,122.32,172710.76,-380.92
TR008817,2025-07-22,COAL,T02,Short,1527,118.81,181425.71,-1549.12
TR008818,2025-07-22,GAS,T03,Short,439,38.41,16862.46,38.92
TR008819,2025-07-22,COAL,T01,Short,1701,110.93,188685.03,-2356.59
TR008820,2025-07-22,COAL,T07,Long,337,111.66,37630.55,578.85
TR008821,2025-07-22,PWR,T01,Long,602,89.23,53713.84,-553.34
TR008822,2025-07-22,COAL,T02,Long,1444,113.01,163185.78,1507.38
TR008823,2025-07-22,CO2,T01,Short,657,62.46,41038.3,99.93
TR008824,2025-07-22,GAS,T03,Short,292,36.84,10758.29,-154.84
TR008825,2025-07-22,PWR,T03,Short,1504,85.52,128627.16,32.64
TR008826,2025-07-22,GAS,T02,Short,362,37.07,13419.51,-134.32
TR008827,2025-07-22,GAS,T08,Short,924,38.35,35433.62,-805.79
TR008828,2025-07-22,CO2,T06,Long,709,74.82,53046.08,89.78
TR008829,2025-07-22,CO2,T08,Short,1929,64.1,123652.22,4140.64
TR008830,2025-07-22,PWR,T05,Short,469,97.79,45863.78,-294.43
TR008831,2025-07-22,PWR,T02,Long,381,103.88,39576.9,-97.85
TR008832,2025-07-22,CO2,T04,Short,707,66.4,46947.27,-56.64
TR008833,2025-07-22,GAS,T07,Long,305,35.0,10676.02,51.3
TR008834,2025-07-22,PWR,T08,Long,769,78.01,59992.86,-1914.05
TR008835,2025-07-22,PWR,T06,Long,942,92.26,86913.22,920.89
TR008836,2025-07-22,CO2,T04,Long,462,73.78,34085.6,97.07
TR008837,2025-07-22,COAL,T06,Long,1961,114.43,224393.22,-3211.35
TR008838,2025-07-22,PWR,T04,Short,1153,88.39,101918.6,758.63
TR008839,2025-07-22,CO2,T01,Short,1258,74.62,93873.36,-971.7
TR008840,2025-07-22,CO2,T03,Short,924,76.06,70281.14,-1756.01
TR008841,2025-07-22,GAS,T03,Short,575,38.91,22374.89,-179.78
TR008842,2025-07-23,CO2,T06,Short,817,70.63,57707.16,-646.36
TR008843,2025-07-23,CO2,T03,Long,179,72.94,13056.32,130.26
TR008844,2025-07-23,COAL,T02,Long,1372,112.98,155003.26,1192.56
TR008845,2025-07-23,COAL,T02,Short,435,108.33,47123.11,-745.92
TR008846,2025-07-23,GAS,T05,Long,1249,36.38,45438.47,-158.63
TR008847,2025-07-23,PWR,T03,Long,289,101.09,29215.03,347.65
TR008848,2025-07-23,GAS,T04,Long,1969,39.56,77902.02,344.16
TR008849,2025-07-23,COAL,T03,Long,1394,112.83,157288.39,1544.18
TR008850,2025-07-23,GAS,T05,Long,69,36.51,2519.5,-36.95
TR008851,2025-07-23,COAL,T08,Short,1352,113.59,153573.29,2102.99
TR008852,2025-07-23,PWR,T07,Long,1162,91.65,106498.2,-1758.08
TR008853,2025-07-23,CO2,T07,Long,1929,70.47,135933.07,2471.54
TR008854,2025-07-23,GAS,T04,Short,1527,37.29,56945.13,-704.54
TR008855,2025-07-23,CO2,T04,Short,1039,72.75,75583.22,78.79
TR008856,2025-07-23,GAS,T01,Long,1784,36.97,65949.67,31.46
TR008857,2025-07-23,COAL,T08,Long,1595,112.82,179948.21,1333.51
TR008858,2025-07-23,COAL,T05,Short,161,110.18,17739.66,-13.87
TR008859,2025-07-23,CO2,T04,Long,318,76.77,24411.8,-234.02
TR008860,2025-07-23,GAS,T06,Long,1213,35.9,43544.68,-550.0
TR008861,2025-07-23,COAL,T02,Long,734,118.77,87174.75,-389.48
TR008862,2025-07-23,COAL,T04,Long,716,116.93,83718.69,-565.47
TR008863,2025-07-23,PWR,T06,Long,269,86.77,23340.55,34.3
TR008864,2025-07-23,PWR,T02,Short,359,91.4,32812.86,-295.01
TR008865,2025-07-23,COAL,T03,Long,702,110.92,77864.88,105.95
TR008866,2025-07-23,COAL,T03,Long,285,115.17,32823.0,321.36
TR008867,2025-07-23,COAL,T06,Short,1108,120.51,133526.84,1052.74
TR008868,2025-07-23,PWR,T04,Short,772,95.0,73340.59,394.6
TR008869,2025-07-23,PWR,T07,Short,652,84.9,55357.41,-545.62
TR008870,2025-07-24,GAS,T06,Short,795,34.85,27706.4,186.45
TR008871,2025-07-24,COAL,T01,Long,111,111.41,12366.57,64.01
TR008872,2025-07-24,PWR,T05,Long,828,97.05,80355.98,-934.17
TR008873,2025-07-24,GAS,T08,Short,631,35.67,22508.93,-455.68
TR008874,2025-07-24,COAL,T05,Long,1893,119.56,226334.59,4480.88
TR008875,2025-07-24,GAS,T01,Short,776,40.07,31095.69,441.56
TR008876,2025-07-24,PWR,T07,Short,1392,80.36,111864.06,-3370.71
TR008877,2025-07-24,COAL,T06,Short,1525,116.0,176906.12,-2610.32
TR008878,2025-07-24,CO2,T08,Short,63,72.1,4542.01,22.81
TR008879,2025-07-24,GAS,T04,Short,1951,36.57,71348.8,-341.28
TR008880,2025-07-24,COAL,T02,Long,423,120.7,51058.13,418.33
TR008881,2025-07-24,COAL,T05,Long,508,117.76,59821.53,677.29
TR008882,2025-07-24,PWR,T03,Long,704,82.41,58014.94,721.75
TR008883,2025-07-24,COAL,T07,Long,1778,114.38,203367.21,-3500.24
TR008884,2025-07-24,PWR,T05,Long,828,87.55,72489.15,737.24
TR008885,2025-07-24,PWR,T05,Long,1299,86.89,112866.37,1939.85
TR008886,2025-07-24,GAS,T08,Long,1837,35.95,66040.68,523.79
TR008887,2025-07-24,PWR,T01,Long,441,93.92,41420.58,-308.55
TR008888,2025-07-24,COAL,T07,Short,1225,118.45,145105.99,4327.56
TR008889,2025-07-24,PWR,T07,Long,200,89.66,17931.12,-489.15
TR008890,2025-07-24,COAL,T02,Long,427,113.8,48593.99,-179.37
TR008891,2025-07-24,PWR,T03,Short,156,90.74,14155.57,423.47
TR008892,2025-07-25,COAL,T03,Long,57,117.55,6700.51,-115.17
TR008893,2025-07-25,CO2,T07,Short,1688,74.26,125342.84,-871.09
TR008894,2025-07-25,PWR,T08,Long,1165,98.54,114795.47,-2313.95
TR008895,2025-07-25,GAS,T06,Short,1311,37.62,49322.37,216.89
TR008896,2025-07-25,GAS,T06,Long,446,37.62,16777.65,-23.13
TR008897,2025-07-25,CO2,T04,Short,1594,67.91,108250.08,1562.94
TR008898,2025-07-25,GAS,T04,Short,1033,38.19,39448.58,149.91
TR008899,2025-07-25,PWR,T01,Short,761,87.38,66493.79,-1150.2
TR008900,2025-07-25,GAS,T01,Short,1918,34.09,65381.43,-108.56
TR008901,2025-07-25,GAS,T04,Short,410,37.1,15212.15,-453.89
TR008902,2025-07-25,CO2,T01,Long,149,69.06,10290.21,-347.23
TR008903,2025-07-25,CO2,T01,Short,289,75.24,21744.82,-18.58
TR008904,2025-07-25,CO2,T03,Long,1197,70.0,83792.76,1436.58
TR008905,2025-07-25,PWR,T02,Short,1060,104.58,110854.05,138.25
TR008906,2025-07-25,GAS,T07,Short,1885,35.62,67148.28,1401.51
TR008907,2025-07-25,COAL,T04,Long,1358,116.03,157566.98,-1032.85
TR008908,2025-07-25,CO2,T03,Long,1213,70.81,85895.89,1163.18
TR008909,2025-07-25,GAS,T02,Long,694,37.62,26108.8,243.01
TR008910,2025-07-25,GAS,T02,Long,1767,36.59,64662.25,-134.01
TR008911,2025-07-25,CO2,T01,Long,454,72.56,32942.66,-231.83
TR008912,2025-07-25,COAL,T07,Short,641,124.43,79759.29,483.2
TR008913,2025-07-25,CO2,T08,Long,1449,67.46,97748.97,-371.01
TR008914,2025-07-25,CO2,T04,Long,1495,68.75,102779.73,-1625.67
TR008915,2025-07-25,GAS,T06,Short,1139,38.6,43960.69,1031.4
